depth,latitude,depth_span,lat_span,no3,chl
66.308172,30.5,11.04478,0.5,0.003811746,0.08866631
66.308172,31,11.04478,0.5,0.008961554,0.096011594
66.308172,31.5,11.04478,0.5,0.009642997,0.10484139
66.308172,32,11.04478,0.5,0.017173117,0.114920914
66.308172,32.5,11.04478,0.5,0.028331306,0.12788096
66.308172,33,11.04478,0.5,0.041914314,0.1388166
66.308172,33.5,11.04478,0.5,0.073808,0.15174109
66.308172,34,11.04478,0.5,0.12439399,0.16327426
66.308172,34.5,11.04478,0.5,0.1553787,0.16701284
66.308172,35,11.04478,0.5,0.23947123,0.17886285
66.308172,35.5,11.04478,0.5,0.3395383,0.18328848
66.308172,36,11.04478,0.5,0.48942566,0.1821345
66.308172,36.5,11.04478,0.5,0.73138726,0.18431364
66.308172,37,11.04478,0.5,0.97146577,0.18777274
66.308172,37.5,11.04478,0.5,1.1916188,0.18862826
66.308172,38,11.04478,0.5,1.3598937,0.19388726
66.308172,38.5,11.04478,0.5,1.6408739,0.19636516
66.308172,39,11.04478,0.5,1.9160167,0.20269987
66.308172,39.5,11.04478,0.5,2.2431655,0.20574068
66.308172,40,11.04478,0.5,2.735607,0.21639961
66.308172,40.5,11.04478,0.5,3.2105997,0.22607243
66.308172,41,11.04478,0.5,3.5726352,0.24131909
66.308172,41.5,11.04478,0.5,3.997811,0.25199202
66.308172,42,11.04478,0.5,4.528226,0.2653312
66.308172,42.5,11.04478,0.5,5.240508,0.2868377
66.308172,43,11.04478,0.5,5.7805805,0.30199388
66.308172,43.5,11.04478,0.5,6.135553,0.30487758
66.308172,44,11.04478,0.5,6.7689185,0.31114605
66.308172,44.5,11.04478,0.5,7.3325973,0.31733203
66.308172,45,11.04478,0.5,7.878595,0.32499453
66.308172,45.5,11.04478,0.5,8.340977,0.31774503
66.308172,46,11.04478,0.5,8.727775,0.3164081
66.308172,46.5,11.04478,0.5,9.3715315,0.3105419
66.308172,47,11.04478,0.5,9.9798155,0.30535224
66.308172,47.5,11.04478,0.5,10.332647,0.3008263
66.308172,48,11.04478,0.5,10.43846,0.29417026
66.308172,48.5,11.04478,0.5,10.84831,0.2933718
66.308172,49,11.04478,0.5,11.3218,0.28862458
66.308172,49.5,11.04478,0.5,11.730663,0.27626616
66.308172,50,11.04478,0.5,12.142138,0.27057084
78.460261,15,13.259398,0.5,0.758346,0.19693333
78.460261,15.5,13.259398,0.5,0.55619466,0.19937275
78.460261,16,13.259398,0.5,0.4937453,0.20681283
78.460261,16.5,13.259398,0.5,0.33500165,0.21265487
78.460261,17,13.259398,0.5,0.33027107,0.22249554
78.460261,17.5,13.259398,0.5,0.2869014,0.231384
78.460261,18,13.259398,0.5,0.18301198,0.22627833
78.460261,18.5,13.259398,0.5,0.14759476,0.20714633
78.460261,19,13.259398,0.5,0.11353127,0.19158891
78.460261,19.5,13.259398,0.5,0.04769594,0.17167474
78.460261,20,13.259398,0.5,0.041005533,0.16516867
78.460261,20.5,13.259398,0.5,0.014525533,0.14177185
78.460261,21,13.259398,0.5,0.003050241,0.11736584
78.460261,21.5,13.259398,0.5,0.002329181,0.105233684
78.460261,22,13.259398,0.5,0.001718974,0.0907657
78.460261,22.5,13.259398,0.5,0.001913972,0.08703906
78.460261,23,13.259398,0.5,0.0011351,0.08352054
78.460261,23.5,13.259398,0.5,0.00107929,0.08048991
78.460261,24,13.259398,0.5,0.001098154,0.07647905
78.460261,24.5,13.259398,0.5,0.001129584,0.07659266
78.460261,25,13.259398,0.5,0.001207085,0.07566266
78.460261,25.5,13.259398,0.5,0.001494086,0.0760847
78.460261,26,13.259398,0.5,0.005542033,0.08370552
78.460261,26.5,13.259398,0.5,0.002108665,0.078507245
78.460261,27,13.259398,0.5,0.002051208,0.07972909
78.460261,27.5,13.259398,0.5,0.002313807,0.087372765
78.460261,28,13.259398,0.5,0.002550982,0.0928291
78.460261,28.5,13.259398,0.5,0.002915876,0.099811256
78.460261,29,13.259398,0.5,0.003652393,0.106473014
78.460261,29.5,13.259398,0.5,0.005805956,0.10835297
78.460261,30,13.259398,0.5,0.008560862,0.11657632
78.460261,30.5,13.259398,0.5,0.021034097,0.13536745
78.460261,31,13.259398,0.5,0.039807957,0.14071476
78.460261,31.5,13.259398,0.5,0.046525232,0.14839102
78.460261,32,13.259398,0.5,0.072079755,0.16011979
78.460261,32.5,13.259398,0.5,0.12043926,0.17089282
78.460261,33,13.259398,0.5,0.14727347,0.17574406
78.460261,33.5,13.259398,0.5,0.19633098,0.1807078
78.460261,34,13.259398,0.5,0.28104708,0.18730783
78.460261,34.5,13.259398,0.5,0.32240492,0.18967213
78.460261,35,13.259398,0.5,0.4478021,0.19272225
78.460261,35.5,13.259398,0.5,0.59171754,0.19799536
78.460261,36,13.259398,0.5,0.75172526,0.19960563
78.460261,36.5,13.259398,0.5,0.99433756,0.2081077
78.460261,37,13.259398,0.5,1.2357998,0.21628952
78.460261,37.5,13.259398,0.5,1.4715182,0.21823864
78.460261,38,13.259398,0.5,1.6862842,0.22797649
78.460261,38.5,13.259398,0.5,2.0117679,0.23273183
78.460261,39,13.259398,0.5,2.311443,0.2421349
78.460261,39.5,13.259398,0.5,2.6505613,0.24648187
78.460261,40,13.259398,0.5,3.200803,0.26063922
78.460261,40.5,13.259398,0.5,3.684787,0.26943532
78.460261,41,13.259398,0.5,4.091988,0.28144532
78.460261,41.5,13.259398,0.5,4.578133,0.28372532
78.460261,42,13.259398,0.5,5.0906596,0.29540616
78.460261,42.5,13.259398,0.5,5.847652,0.30607787
78.460261,43,13.259398,0.5,6.423358,0.3055848
78.460261,43.5,13.259398,0.5,6.8207593,0.30193448
78.460261,44,13.259398,0.5,7.518202,0.30350906
78.460261,44.5,13.259398,0.5,8.082755,0.3047964
78.460261,45,13.259398,0.5,8.770451,0.3014123
78.460261,45.5,13.259398,0.5,9.2211275,0.29151866
78.460261,46,13.259398,0.5,9.542999,0.27918977
78.460261,46.5,13.259398,0.5,10.208378,0.26580757
78.460261,47,13.259398,0.5,10.878502,0.25397357
78.460261,47.5,13.259398,0.5,11.295626,0.24124187
78.460261,48,13.259398,0.5,11.491829,0.23404694
78.460261,48.5,13.259398,0.5,12.061219,0.22770578
78.460261,49,13.259398,0.5,12.625824,0.21704099
78.460261,49.5,13.259398,0.5,13.091456,0.20083359
78.460261,50,13.259398,0.5,13.544943,0.1918628
93.0588175,15,15.937715,0.5,1.9910576,0.25260213
93.0588175,15.5,15.937715,0.5,1.5867366,0.25221997
93.0588175,16,15.937715,0.5,1.3951811,0.25751305
93.0588175,16.5,15.937715,0.5,1.0331851,0.2613913
93.0588175,17,15.937715,0.5,1.004219,0.26785865
93.0588175,17.5,15.937715,0.5,0.93408155,0.27928233
93.0588175,18,15.937715,0.5,0.6559118,0.2723404
93.0588175,18.5,15.937715,0.5,0.48332018,0.26463446
93.0588175,19,15.937715,0.5,0.33688,0.25901306
93.0588175,19.5,15.937715,0.5,0.17619185,0.25588953
93.0588175,20,15.937715,0.5,0.14684878,0.2545222
93.0588175,20.5,15.937715,0.5,0.07940461,0.24367325
93.0588175,21,15.937715,0.5,0.0539797,0.21791169
93.0588175,21.5,15.937715,0.5,0.033961695,0.20138955
93.0588175,22,15.937715,0.5,0.015015326,0.17076588
93.0588175,22.5,15.937715,0.5,0.01573163,0.15742849
93.0588175,23,15.937715,0.5,0.009005233,0.15175319
93.0588175,23.5,15.937715,0.5,0.007025363,0.1443354
93.0588175,24,15.937715,0.5,0.005525524,0.13654698
93.0588175,24.5,15.937715,0.5,0.005156685,0.13758035
93.0588175,25,15.937715,0.5,0.004313434,0.13544887
93.0588175,25.5,15.937715,0.5,0.004774044,0.13473667
93.0588175,26,15.937715,0.5,0.012517678,0.14351489
93.0588175,26.5,15.937715,0.5,0.007510535,0.13982166
93.0588175,27,15.937715,0.5,0.009021221,0.14175048
93.0588175,27.5,15.937715,0.5,0.010514363,0.15465744
93.0588175,28,15.937715,0.5,0.014444308,0.1655881
93.0588175,28.5,15.937715,0.5,0.01904411,0.1781804
93.0588175,29,15.937715,0.5,0.0288472,0.18810672
93.0588175,29.5,15.937715,0.5,0.047925368,0.18449792
93.0588175,30,15.937715,0.5,0.061869416,0.19470297
93.0588175,30.5,15.937715,0.5,0.12195857,0.2097366
93.0588175,31,15.937715,0.5,0.1769703,0.20807348
93.0588175,31.5,15.937715,0.5,0.19804497,0.20596737
93.0588175,32,15.937715,0.5,0.27445498,0.20334406
93.0588175,32.5,15.937715,0.5,0.40372702,0.20850605
93.0588175,33,15.937715,0.5,0.4430809,0.21073002
93.0588175,33.5,15.937715,0.5,0.49441627,0.21155106
93.0588175,34,15.937715,0.5,0.6272276,0.2210796
93.0588175,34.5,15.937715,0.5,0.68353105,0.2236757
93.0588175,35,15.937715,0.5,0.84713,0.23384154
93.0588175,35.5,15.937715,0.5,1.0524402,0.24503598
93.0588175,36,15.937715,0.5,1.231389,0.25032967
93.0588175,36.5,15.937715,0.5,1.4802896,0.26292953
93.0588175,37,15.937715,0.5,1.7343516,0.2710684
93.0588175,37.5,15.937715,0.5,2.0084364,0.2688477
93.0588175,38,15.937715,0.5,2.3170192,0.27196944
93.0588175,38.5,15.937715,0.5,2.7214532,0.2737202
93.0588175,39,15.937715,0.5,3.074595,0.27473733
93.0588175,39.5,15.937715,0.5,3.4542098,0.27811402
93.0588175,40,15.937715,0.5,4.12479,0.2811226
93.0588175,40.5,15.937715,0.5,4.624989,0.28114513
93.0588175,41,15.937715,0.5,5.075752,0.27950984
93.0588175,41.5,15.937715,0.5,5.599233,0.27277684
93.0588175,42,15.937715,0.5,6.092642,0.26769602
93.0588175,42.5,15.937715,0.5,6.888549,0.26025653
93.0588175,43,15.937715,0.5,7.488322,0.24946561
93.0588175,43.5,15.937715,0.5,7.964268,0.24165808
93.0588175,44,15.937715,0.5,8.712079,0.23158054
93.0588175,44.5,15.937715,0.5,9.274078,0.22067188
93.0588175,45,15.937715,0.5,10.139767,0.20786501
93.0588175,45.5,15.937715,0.5,10.600964,0.20111044
93.0588175,46,15.937715,0.5,10.860794,0.18963714
93.0588175,46.5,15.937715,0.5,11.587645,0.17804979
93.0588175,47,15.937715,0.5,12.299186,0.16870572
93.0588175,47.5,15.937715,0.5,12.801152,0.15668592
93.0588175,48,15.937715,0.5,13.114569,0.15278068
93.0588175,48.5,15.937715,0.5,13.896342,0.14748864
93.0588175,49,15.937715,0.5,14.595475,0.13677143
93.0588175,49.5,15.937715,0.5,15.166686,0.124478586
93.0588175,50,15.937715,0.5,15.637168,0.1163482
110.612655,15,19.16996,0.5,4.478048,0.30959517
110.612655,15.5,19.16996,0.5,3.7525823,0.30401435
110.612655,16,19.16996,0.5,3.2956946,0.30147958
110.612655,16.5,19.16996,0.5,2.536927,0.29675445
110.612655,17,19.16996,0.5,2.4381955,0.28750694
110.612655,17.5,19.16996,0.5,2.3013895,0.28213865
110.612655,18,19.16996,0.5,1.7706642,0.28385448
110.612655,18.5,19.16996,0.5,1.3352371,0.2825478
110.612655,19,19.16996,0.5,0.9529271,0.27677205
110.612655,19.5,19.16996,0.5,0.6218116,0.2936385
110.612655,20,19.16996,0.5,0.5502389,0.30454198
110.612655,20.5,19.16996,0.5,0.4249513,0.3164918
110.612655,21,19.16996,0.5,0.3709143,0.31178716
110.612655,21.5,19.16996,0.5,0.2945054,0.31051153
110.612655,22,19.16996,0.5,0.16490111,0.29259706
110.612655,22.5,19.16996,0.5,0.13667642,0.2802485
110.612655,23,19.16996,0.5,0.114841685,0.27717853
110.612655,23.5,19.16996,0.5,0.103372835,0.26725274
110.612655,24,19.16996,0.5,0.087835066,0.2601117
110.612655,24.5,19.16996,0.5,0.08467946,0.26216704
110.612655,25,19.16996,0.5,0.079981394,0.26225725
110.612655,25.5,19.16996,0.5,0.07979299,0.2633315
110.612655,26,19.16996,0.5,0.09644596,0.26257864
110.612655,26.5,19.16996,0.5,0.08872281,0.2588229
110.612655,27,19.16996,0.5,0.102601625,0.2561164
110.612655,27.5,19.16996,0.5,0.12434566,0.26621464
110.612655,28,19.16996,0.5,0.17006241,0.26878467
110.612655,28.5,19.16996,0.5,0.20625791,0.2786067
110.612655,29,19.16996,0.5,0.26754653,0.27860937
110.612655,29.5,19.16996,0.5,0.3152753,0.27512157
110.612655,30,19.16996,0.5,0.38247195,0.27065828
110.612655,30.5,19.16996,0.5,0.5411652,0.27469045
110.612655,31,19.16996,0.5,0.643257,0.270143
110.612655,31.5,19.16996,0.5,0.66221875,0.2651342
110.612655,32,19.16996,0.5,0.811858,0.26457977
110.612655,32.5,19.16996,0.5,1.0665883,0.27553672
110.612655,33,19.16996,0.5,1.1190147,0.278783
110.612655,33.5,19.16996,0.5,1.1750087,0.2810839
110.612655,34,19.16996,0.5,1.3864604,0.28656086
110.612655,34.5,19.16996,0.5,1.4733965,0.28441727
110.612655,35,19.16996,0.5,1.6904259,0.2902625
110.612655,35.5,19.16996,0.5,1.9837962,0.29026866
110.612655,36,19.16996,0.5,2.207006,0.28298673
110.612655,36.5,19.16996,0.5,2.4797332,0.26776648
110.612655,37,19.16996,0.5,2.7661562,0.25300092
110.612655,37.5,19.16996,0.5,3.1147807,0.241103
110.612655,38,19.16996,0.5,3.592896,0.23388079
110.612655,38.5,19.16996,0.5,4.109053,0.23307642
110.612655,39,19.16996,0.5,4.5480337,0.22435696
110.612655,39.5,19.16996,0.5,5.028376,0.224123
110.612655,40,19.16996,0.5,5.8284373,0.21685305
110.612655,40.5,19.16996,0.5,6.37337,0.21131183
110.612655,41,19.16996,0.5,6.829977,0.20300114
110.612655,41.5,19.16996,0.5,7.3496637,0.19436386
110.612655,42,19.16996,0.5,7.823221,0.1833789
110.612655,42.5,19.16996,0.5,8.642354,0.17015032
110.612655,43,19.16996,0.5,9.258422,0.15880218
110.612655,43.5,19.16996,0.5,9.846348,0.15358923
110.612655,44,19.16996,0.5,10.618569,0.1417942
110.612655,44.5,19.16996,0.5,11.204861,0.12854695
110.612655,45,19.16996,0.5,12.241638,0.1206001
110.612655,45.5,19.16996,0.5,12.7419615,0.11740423
110.612655,46,19.16996,0.5,12.97075,0.11025216
110.612655,46.5,19.16996,0.5,13.803036,0.104410395
110.612655,47,19.16996,0.5,14.523362,0.0997516
110.612655,47.5,19.16996,0.5,15.1574,0.092755616
110.612655,48,19.16996,0.5,15.610656,0.09235874
110.612655,48.5,19.16996,0.5,16.58774,0.08912291
110.612655,49,19.16996,0.5,17.445383,0.08298176
110.612655,49.5,19.16996,0.5,18.131481,0.075788744
110.612655,50,19.16996,0.5,18.60397,0.07096089
131.727995,15,23.06072,0.5,8.407418,0.25311804
131.727995,15.5,23.06072,0.5,7.3424764,0.25001425
131.727995,16,23.06072,0.5,6.520791,0.24867386
131.727995,16.5,23.06072,0.5,5.2151365,0.24178463
131.727995,17,23.06072,0.5,4.909458,0.2321005
131.727995,17.5,23.06072,0.5,4.664015,0.21911941
131.727995,18,23.06072,0.5,3.8240812,0.22218192
131.727995,18.5,23.06072,0.5,3.0089827,0.22973962
131.727995,19,23.06072,0.5,2.2505584,0.2322922
131.727995,19.5,23.06072,0.5,1.6752385,0.2390204
131.727995,20,23.06072,0.5,1.5115273,0.2402453
131.727995,20.5,23.06072,0.5,1.2962519,0.25000522
131.727995,21,23.06072,0.5,1.2100343,0.26391616
131.727995,21.5,23.06072,0.5,1.0767931,0.27000055
131.727995,22,23.06072,0.5,0.75957507,0.2765709
131.727995,22.5,23.06072,0.5,0.666278,0.275836
131.727995,23,23.06072,0.5,0.6182421,0.27576295
131.727995,23.5,23.06072,0.5,0.5576251,0.27650592
131.727995,24,23.06072,0.5,0.53525877,0.28070915
131.727995,24.5,23.06072,0.5,0.54980576,0.28320217
131.727995,25,23.06072,0.5,0.56583214,0.28315496
131.727995,25.5,23.06072,0.5,0.57098746,0.28157035
131.727995,26,23.06072,0.5,0.59641814,0.27728936
131.727995,26.5,23.06072,0.5,0.58417064,0.2803912
131.727995,27,23.06072,0.5,0.603869,0.27966073
131.727995,27.5,23.06072,0.5,0.6667057,0.27415383
131.727995,28,23.06072,0.5,0.77473754,0.27045926
131.727995,28.5,23.06072,0.5,0.8638353,0.26634845
131.727995,29,23.06072,0.5,1.0059737,0.2642053
131.727995,29.5,23.06072,0.5,1.1098927,0.26817355
131.727995,30,23.06072,0.5,1.27294,0.2688855
131.727995,30.5,23.06072,0.5,1.5646077,0.263967
131.727995,31,23.06072,0.5,1.7320807,0.26297924
131.727995,31.5,23.06072,0.5,1.7144668,0.2594972
131.727995,32,23.06072,0.5,1.9679166,0.25824362
131.727995,32.5,23.06072,0.5,2.394389,0.2530138
131.727995,33,23.06072,0.5,2.4725146,0.24617402
131.727995,33.5,23.06072,0.5,2.565742,0.24107069
131.727995,34,23.06072,0.5,2.8933432,0.22927272
131.727995,34.5,23.06072,0.5,3.0216534,0.22680387
131.727995,35,23.06072,0.5,3.2935278,0.21286868
131.727995,35.5,23.06072,0.5,3.674012,0.20355436
131.727995,36,23.06072,0.5,3.9549022,0.19379209
131.727995,36.5,23.06072,0.5,4.2774916,0.1750321
131.727995,37,23.06072,0.5,4.5962796,0.1582743
131.727995,37.5,23.06072,0.5,5.034212,0.15702206
131.727995,38,23.06072,0.5,5.7534137,0.14988363
131.727995,38.5,23.06072,0.5,6.373082,0.15180822
131.727995,39,23.06072,0.5,6.914565,0.14377593
131.727995,39.5,23.06072,0.5,7.5432105,0.1402334
131.727995,40,23.06072,0.5,8.37339,0.13361365
131.727995,40.5,23.06072,0.5,9.000926,0.12867951
131.727995,41,23.06072,0.5,9.443634,0.121920526
131.727995,41.5,23.06072,0.5,9.943816,0.11579138
131.727995,42,23.06072,0.5,10.413886,0.107754104
131.727995,42.5,23.06072,0.5,11.241586,0.09880438
131.727995,43,23.06072,0.5,11.895683,0.0909344
131.727995,43.5,23.06072,0.5,12.600614,0.088450745
131.727995,44,23.06072,0.5,13.385227,0.07977426
131.727995,44.5,23.06072,0.5,14.031276,0.071993336
131.727995,45,23.06072,0.5,15.170233,0.06823158
131.727995,45.5,23.06072,0.5,15.750047,0.06672236
131.727995,46,23.06072,0.5,16.009874,0.063574135
131.727995,46.5,23.06072,0.5,16.955326,0.060257588
131.727995,47,23.06072,0.5,17.68399,0.05845399
131.727995,47.5,23.06072,0.5,18.432789,0.05496523
131.727995,48,23.06072,0.5,19.030205,0.054979242
131.727995,48.5,23.06072,0.5,20.054401,0.052881416
131.727995,49,23.06072,0.5,21.047827,0.049874417
131.727995,49.5,23.06072,0.5,21.797773,0.046095364
131.727995,50,23.06072,0.5,22.24909,0.044132266
157.1232475,15,27.729785,0.5,13.131392,0.14695857
157.1232475,15.5,27.729785,0.5,11.8843,0.14877696
157.1232475,16,27.729785,0.5,10.880125,0.14739096
157.1232475,16.5,27.729785,0.5,9.283148,0.14692952
157.1232475,17,27.729785,0.5,8.683906,0.14531028
157.1232475,17.5,27.729785,0.5,8.260091,0.13850404
157.1232475,18,27.729785,0.5,6.9783635,0.13553263
157.1232475,18.5,27.729785,0.5,5.768701,0.14300734
157.1232475,19,27.729785,0.5,4.5603743,0.15079194
157.1232475,19.5,27.729785,0.5,3.645678,0.15149361
157.1232475,20,27.729785,0.5,3.2816525,0.14820145
157.1232475,20.5,27.729785,0.5,2.901786,0.15402061
157.1232475,21,27.729785,0.5,2.8021,0.16382691
157.1232475,21.5,27.729785,0.5,2.5995302,0.16620979
157.1232475,22,27.729785,0.5,2.0697863,0.17601421
157.1232475,22.5,27.729785,0.5,1.8732833,0.1779234
157.1232475,23,27.729785,0.5,1.7738131,0.17838867
157.1232475,23.5,27.729785,0.5,1.6391218,0.18323246
157.1232475,24,27.729785,0.5,1.6290348,0.18455476
157.1232475,24.5,27.729785,0.5,1.6662959,0.18371719
157.1232475,25,27.729785,0.5,1.7149638,0.18399394
157.1232475,25.5,27.729785,0.5,1.7546887,0.18600222
157.1232475,26,27.729785,0.5,1.7794852,0.18440211
157.1232475,26.5,27.729785,0.5,1.7750089,0.18619952
157.1232475,27,27.729785,0.5,1.8174955,0.18677528
157.1232475,27.5,27.729785,0.5,1.9223454,0.18157458
157.1232475,28,27.729785,0.5,2.0998342,0.17389104
157.1232475,28.5,27.729785,0.5,2.239616,0.16677162
157.1232475,29,27.729785,0.5,2.464165,0.1629646
157.1232475,29.5,27.729785,0.5,2.654744,0.16758153
157.1232475,30,27.729785,0.5,2.9448802,0.16604751
157.1232475,30.5,27.729785,0.5,3.4078526,0.15432905
157.1232475,31,27.729785,0.5,3.6458557,0.15724745
157.1232475,31.5,27.729785,0.5,3.5792243,0.15677725
157.1232475,32,27.729785,0.5,3.9766717,0.15459552
157.1232475,32.5,27.729785,0.5,4.564677,0.14703666
157.1232475,33,27.729785,0.5,4.697459,0.14292188
157.1232475,33.5,27.729785,0.5,4.8758965,0.13233788
157.1232475,34,27.729785,0.5,5.3418536,0.12318528
157.1232475,34.5,27.729785,0.5,5.4964824,0.12234649
157.1232475,35,27.729785,0.5,5.811823,0.11257714
157.1232475,35.5,27.729785,0.5,6.250686,0.10558814
157.1232475,36,27.729785,0.5,6.5735807,0.100496635
157.1232475,36.5,27.729785,0.5,6.9982667,0.09060135
157.1232475,37,27.729785,0.5,7.324694,0.08363977
157.1232475,37.5,27.729785,0.5,7.834691,0.08718755
157.1232475,38,27.729785,0.5,8.765625,0.08330453
157.1232475,38.5,27.729785,0.5,9.450749,0.08622244
157.1232475,39,27.729785,0.5,10.040106,0.08233741
157.1232475,39.5,27.729785,0.5,10.798938,0.07844076
157.1232475,40,27.729785,0.5,11.549418,0.074430615
157.1232475,40.5,27.729785,0.5,12.213271,0.07148811
157.1232475,41,27.729785,0.5,12.658717,0.06782987
157.1232475,41.5,27.729785,0.5,13.156993,0.064770915
157.1232475,42,27.729785,0.5,13.630781,0.061680228
157.1232475,42.5,27.729785,0.5,14.428376,0.056978907
157.1232475,43,27.729785,0.5,15.166406,0.052375015
157.1232475,43.5,27.729785,0.5,15.979336,0.05038986
157.1232475,44,27.729785,0.5,16.75518,0.04571765
157.1232475,44.5,27.729785,0.5,17.435616,0.04233993
157.1232475,45,27.729785,0.5,18.571045,0.039084133
157.1232475,45.5,27.729785,0.5,19.250975,0.03794427
157.1232475,46,27.729785,0.5,19.57023,0.03710438
157.1232475,46.5,27.729785,0.5,20.592245,0.034841713
157.1232475,47,27.729785,0.5,21.31496,0.03407355
157.1232475,47.5,27.729785,0.5,22.139662,0.032130107
157.1232475,48,27.729785,0.5,22.869896,0.03160563
157.1232475,48.5,27.729785,0.5,23.813122,0.03051378
157.1232475,49,27.729785,0.5,24.885221,0.029015558
157.1232475,49.5,27.729785,0.5,25.642984,0.027210174
157.1232475,50,27.729785,0.5,26.05473,0.026833383
187.6442525,15,33.312225,0.5,17.902494,0.078081034
187.6442525,15.5,33.312225,0.5,16.679096,0.07951564
187.6442525,16,33.312225,0.5,15.694105,0.0809912
187.6442525,16.5,33.312225,0.5,14.198851,0.08324765
187.6442525,17,33.312225,0.5,13.501514,0.08403659
187.6442525,17.5,33.312225,0.5,12.923792,0.0834824
187.6442525,18,33.312225,0.5,11.130025,0.07940437
187.6442525,18.5,33.312225,0.5,9.689131,0.08315034
187.6442525,19,33.312225,0.5,8.180458,0.08955087
187.6442525,19.5,33.312225,0.5,6.9507327,0.09048412
187.6442525,20,33.312225,0.5,6.268213,0.08932831
187.6442525,20.5,33.312225,0.5,5.6640725,0.09263153
187.6442525,21,33.312225,0.5,5.524173,0.09522385
187.6442525,21.5,33.312225,0.5,5.2046275,0.095081784
187.6442525,22,33.312225,0.5,4.4954376,0.100828655
187.6442525,22.5,33.312225,0.5,4.0974736,0.103012435
187.6442525,23,33.312225,0.5,3.8984396,0.10305778
187.6442525,23.5,33.312225,0.5,3.662214,0.10486301
187.6442525,24,33.312225,0.5,3.677292,0.103893526
187.6442525,24.5,33.312225,0.5,3.6856916,0.10288677
187.6442525,25,33.312225,0.5,3.7417364,0.1046782
187.6442525,25.5,33.312225,0.5,3.8221364,0.10508813
187.6442525,26,33.312225,0.5,3.874939,0.102505505
187.6442525,26.5,33.312225,0.5,3.8627183,0.10216139
187.6442525,27,33.312225,0.5,3.9335802,0.10216767
187.6442525,27.5,33.312225,0.5,4.1236525,0.098913126
187.6442525,28,33.312225,0.5,4.3975325,0.09425051
187.6442525,28.5,33.312225,0.5,4.591378,0.090868525
187.6442525,29,33.312225,0.5,4.887965,0.08862339
187.6442525,29.5,33.312225,0.5,5.132601,0.08964218
187.6442525,30,33.312225,0.5,5.5686955,0.08580885
187.6442525,30.5,33.312225,0.5,6.23621,0.07784508
187.6442525,31,33.312225,0.5,6.5100513,0.07925097
187.6442525,31.5,33.312225,0.5,6.412615,0.079673566
187.6442525,32,33.312225,0.5,6.9920197,0.07737947
187.6442525,32.5,33.312225,0.5,7.681072,0.07265447
187.6442525,33,33.312225,0.5,7.872678,0.0715687
187.6442525,33.5,33.312225,0.5,8.143025,0.06492748
187.6442525,34,33.312225,0.5,8.753002,0.05995701
187.6442525,34.5,33.312225,0.5,8.866384,0.05865846
187.6442525,35,33.312225,0.5,9.174808,0.05581283
187.6442525,35.5,33.312225,0.5,9.637335,0.05284957
187.6442525,36,33.312225,0.5,9.959262,0.05110546
187.6442525,36.5,33.312225,0.5,10.478726,0.047245283
187.6442525,37,33.312225,0.5,10.795204,0.045483146
187.6442525,37.5,33.312225,0.5,11.343935,0.04777373
187.6442525,38,33.312225,0.5,12.315737,0.045792237
187.6442525,38.5,33.312225,0.5,13.025899,0.046676643
187.6442525,39,33.312225,0.5,13.569969,0.04501841
187.6442525,39.5,33.312225,0.5,14.3423605,0.042150617
187.6442525,40,33.312225,0.5,14.970384,0.03975685
187.6442525,40.5,33.312225,0.5,15.591228,0.03804361
187.6442525,41,33.312225,0.5,16.05938,0.036043297
187.6442525,41.5,33.312225,0.5,16.560242,0.034615472
187.6442525,42,33.312225,0.5,17.018202,0.033771843
187.6442525,42.5,33.312225,0.5,17.754671,0.03155748
187.6442525,43,33.312225,0.5,18.61474,0.028869975
187.6442525,43.5,33.312225,0.5,19.539217,0.02735639
187.6442525,44,33.312225,0.5,20.269545,0.025679076
187.6442525,44.5,33.312225,0.5,20.936785,0.024324667
187.6442525,45,33.312225,0.5,21.990265,0.02187715
187.6442525,45.5,33.312225,0.5,22.716541,0.02092343
187.6442525,46,33.312225,0.5,23.116581,0.020772759
187.6442525,46.5,33.312225,0.5,24.170984,0.019519133
187.6442525,47,33.312225,0.5,24.873741,0.019266048
187.6442525,47.5,33.312225,0.5,25.73295,0.018181326
187.6442525,48,33.312225,0.5,26.524195,0.017748106
187.6442525,48.5,33.312225,0.5,27.356241,0.01739294
187.6442525,49,33.312225,0.5,28.383177,0.016852986
187.6442525,49.5,33.312225,0.5,29.079786,0.016172271
187.6442525,50,33.312225,0.5,29.475325,0.016271131
224.2790375,15,39.957345,0.5,22.4,0.042362247
224.2790375,15.5,39.957345,0.5,21.337154,0.04262255
224.2790375,16,39.957345,0.5,20.42409,0.045091886
224.2790375,16.5,39.957345,0.5,19.214508,0.046732713
224.2790375,17,39.957345,0.5,18.602083,0.047158077
224.2790375,17.5,39.957345,0.5,17.941143,0.0488191
224.2790375,18,39.957345,0.5,16.023893,0.046679266
224.2790375,18.5,39.957345,0.5,14.569984,0.047371823
224.2790375,19,39.957345,0.5,13.04628,0.05114825
224.2790375,19.5,39.957345,0.5,11.722623,0.053036083
224.2790375,20,39.957345,0.5,10.733112,0.053949814
224.2790375,20.5,39.957345,0.5,9.922174,0.055986274
224.2790375,21,39.957345,0.5,9.639344,0.056242667
224.2790375,21.5,39.957345,0.5,9.213917,0.055198427
224.2790375,22,39.957345,0.5,8.36685,0.0585374
224.2790375,22.5,39.957345,0.5,7.732488,0.0600158
